CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,crimeCaseNumber,Total Incidents
ordinal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal,ratio,ratio
07/06/2018,4:50:00,4E,2500 WILKENS AVE,COMMON ASSAULT,,,841,SOUTHWESTERN,Millhill,-76.65543,39.27921,"(39.27921, -76.65543)",,,1
07/06/2018,4:45:00,7C,1500 COVINGTON ST,AUTO THEFT,O,,943,SOUTHERN,Riverside,-76.60663,39.27241,"(39.27241, -76.60663)",STREET,,1
07/06/2018,4:20:00,6J,800 LINDEN AVE,LARCENY,O,,142,CENTRAL,Mount Vernon,-76.62075,39.2993,"(39.2993, -76.62075)",STREET,,1
07/06/2018,3:14:00,4E,600 N CAREY ST,COMMON ASSAULT,,,713,WESTERN,Harlem Park,-76.63848,39.29563,"(39.29563, -76.63848)",,,1
07/06/2018,3:00:00,4E,4400 FRANCONIA DR,COMMON ASSAULT,O,,443,NORTHEASTERN,Frankford,-76.55943,39.32708,"(39.32708, -76.55943)",PARKING LO,,1
07/06/2018,3:00:00,6D,3900 PASCAL AVE,LARCENY FROM AUTO,O,,911,SOUTHERN,Curtis Bay,-76.59149,39.22969,"(39.22969, -76.59149)",DRIVEWAY,,1
07/06/2018,2:41:00,6C,600 E PATAPSCO AVE,LARCENY,I,,913,SOUTHERN,Brooklyn,-76.60161,39.23606,"(39.23606, -76.60161)",CONVENIENC,,1
07/06/2018,2:33:00,4C,1300 MYRTLE AVE,AGG. ASSAULT,O,OTHER,123,CENTRAL,Upton,-76.63275,39.29907,"(39.29907, -76.63275)",STREET,,1
07/06/2018,2:30:00,7A,RD & PATTERSON AV,AUTO THEFT,O,,631,NORTHWESTERN,Reisterstown Station,-76.70252,39.35617,"(39.35617, -76.70252)",STREET,,1
07/06/2018,2:23:00,5D,25TH ST & ST PAUL ST,BURGLARY,,,514,NORTHERN,Charles Village,-76.61539,39.3179,"(39.3179, -76.61539)",,,1
07/06/2018,2:09:00,3AF,500 N ROBINSON ST,ROBBERY - STREET,I,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57295,39.29721,"(39.29721, -76.57295)",ROW/TOWNHO,,1
07/06/2018,2:09:00,3AF,500 N ROBINSON ST,ROBBERY - STREET,I,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57295,39.29721,"(39.29721, -76.57295)",ROW/TOWNHO,,1
07/06/2018,1:55:00,3AF,100 N BROADWAY,ROBBERY - STREET,O,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.5941,39.29296,"(39.29296, -76.5941)",STREET,,1
07/06/2018,1:33:00,3CF,4600 EDMONDSON AVE,ROBBERY - COMMERCIAL,O,FIREARM,822,SOUTHWESTERN,Hunting Ridge,-76.69559,39.29339,"(39.29339, -76.69559)",STREET,,1
07/06/2018,1:15:00,4E,1100 LAURENS ST,COMMON ASSAULT,,,743,WESTERN,Sandtown-Winchester,-76.63753,39.30343,"(39.30343, -76.63753)",,,1
07/06/2018,1:00:00,4E,100 W NORTH AVE,COMMON ASSAULT,I,,141,CENTRAL,Charles North,-76.61822,39.31113,"(39.31113, -76.61822)",HOTEL/MOTE,,1
07/06/2018,1:00:00,7A,2000 RUXTON AVE,AUTO THEFT,O,,731,WESTERN,Mondawmin,-76.65498,39.31084,"(39.31084, -76.65498)",STREET,,1
07/06/2018,0:30:00,6D,ST & E HAMBURG ST,LARCENY FROM AUTO,,,942,SOUTHERN,Federal Hill,-76.61257,39.27823,"(39.27823, -76.61257)",,,1
07/06/2018,0:10:00,4E,600 RAPPOLLA ST,COMMON ASSAULT,I,,242,SOUTHEASTERN,Greektown,-76.55286,39.28589,"(39.28589, -76.55286)",ROW/TOWNHO,,1
07/06/2018,0:01:00,7A,2100 GARRISON BLVD,AUTO THEFT,O,,812,SOUTHWESTERN,Mount Holly,-76.67501,39.311,"(39.311, -76.67501)",STREET,,1
07/06/2018,0:00:00,6E,6600 CHANDLERY ST,LARCENY,O,,243,SOUTHEASTERN,Holabird Industrial Park,-76.53163,39.27033,"(39.27033, -76.53163)",PARKING LO,,1
07/06/2018,0:00:00,6J,1600 N BENTALOU ST,LARCENY,,,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65391,39.30688,"(39.30688, -76.65391)",,,1
07/05/2018,23:40:00,7A,3900 BELVIEU AVE,AUTO THEFT,O,,643,NORTHWESTERN,Dolfield,-76.68305,39.33975,"(39.33975, -76.68305)",STREET,,1
07/05/2018,23:30:00,4B,1200 EDISON HWY,AGG. ASSAULT,,KNIFE,332,EASTERN,Berea,-76.57299,39.30551,"(39.30551, -76.57299)",,,1
07/05/2018,23:30:00,4E,3600 LYNDALE AVE,COMMON ASSAULT,I,,432,NORTHEASTERN,Belair-Edison,-76.56833,39.31662,"(39.31662, -76.56833)",WHOLESALE/,,1
07/05/2018,23:30:00,4E,600 MAUDE AVE,COMMON ASSAULT,O,,913,SOUTHERN,Brooklyn,-76.60034,39.23813,"(39.23813, -76.60034)",STREET,,1
07/05/2018,23:26:00,4C,2000 MCCULLOH ST,AGG. ASSAULT,I,OTHER,131,CENTRAL,Druid Heights,-76.6348,39.30817,"(39.30817, -76.6348)",ROW/TOWNHO,,1
07/05/2018,23:25:00,4C,300 N GAY ST,AGG. ASSAULT,,OTHER,211,EASTERN,Jonestown,-76.60756,39.29357,"(39.29357, -76.60756)",,,1
07/05/2018,23:10:00,6G,5100 GWYNN OAK AVE,LARCENY,I,,622,NORTHWESTERN,Howard Park,-76.70197,39.33032,"(39.33032, -76.70197)",ROW/TOWNHO,,1
07/05/2018,23:00:00,6D,5500 MAGNOLIA AVE,LARCENY FROM AUTO,O,,633,NORTHWESTERN,Arlington,-76.68491,39.35112,"(39.35112, -76.68491)",STREET,,1
07/05/2018,23:00:00,6G,2100 WINDSOR GARDENS LN,LARCENY,,,821,SOUTHWESTERN,Wakefield,-76.69973,39.31017,"(39.31017, -76.69973)",,,1
07/05/2018,23:00:00,7A,5400 THE ALAMEDA,AUTO THEFT,O,,523,NORTHERN,Cameron Village,-76.59759,39.3548,"(39.3548, -76.59759)",STREET,,1
07/05/2018,23:00:00,7C,100 N CURLEY ST,AUTO THEFT,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.5756,39.29356,"(39.29356, -76.5756)",STREET,,1
07/05/2018,22:50:00,3AF,1200 BOLTON ST,ROBBERY - STREET,O,FIREARM,132,CENTRAL,Bolton Hill,-76.62349,39.30486,"(39.30486, -76.62349)",STREET,,1
07/05/2018,22:40:00,4C,300 MASON CT,AGG. ASSAULT,I,OTHER,211,SOUTHEASTERN,Perkins Homes,-76.5958,39.28716,"(39.28716, -76.5958)",ROW/TOWNHO,,1
07/05/2018,22:40:00,4E,3000 W NORTH AVE,COMMON ASSAULT,I,,813,SOUTHWESTERN,Northwest Community Actio,-76.66783,39.30898,"(39.30898, -76.66783)",APT/CONDO,,1
07/05/2018,22:30:00,5B,3200 E LOMBARD ST,BURGLARY,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57021,39.29132,"(39.29132, -76.57021)",ROW/TOWNHO,,1
07/05/2018,22:12:00,6J,500 S BOULDIN ST,LARCENY,O,,232,SOUTHEASTERN,Canton,-76.57075,39.28609,"(39.28609, -76.57075)",STREET,,1
07/05/2018,21:15:00,7A,AV & SEWARD AV,AUTO THEFT,,,444,NORTHEASTERN,Frankford,-76.5387,39.32849,"(39.32849, -76.5387)",,,1
07/05/2018,21:00:00,4E,4400 FRANCONIA DR,COMMON ASSAULT,I,,443,NORTHEASTERN,Frankford,-76.55839,39.32673,"(39.32673, -76.55839)",APT/CONDO,,1
07/05/2018,21:00:00,6D,1300 MYRTLE AVE,LARCENY FROM AUTO,O,,123,CENTRAL,Upton,-76.63329,39.29959,"(39.29959, -76.63329)",STREET,,1
07/05/2018,20:55:00,4E,2800 W LANVALE ST,COMMON ASSAULT,I,,721,WESTERN,Mosher,-76.66435,39.29714,"(39.29714, -76.66435)",ROW/TOWNHO,,1
07/05/2018,20:53:00,6C,5400 RADECKE AVE,LARCENY,I,,444,NORTHEASTERN,Frankford,-76.54154,39.32919,"(39.32919, -76.54154)",CONVENIENC,,1
07/05/2018,20:08:00,4E,300 S FRANKLINTOWN RD,COMMON ASSAULT,,,842,SOUTHWESTERN,Shipley Hill,-76.65751,39.28332,"(39.28332, -76.65751)",,,1
07/05/2018,20:08:00,6D,2400 BELAIR RD,LARCENY FROM AUTO,,,434,NORTHEASTERN,Belair-Edison,-76.57819,39.31766,"(39.31766, -76.57819)",,,1
07/05/2018,20:00:00,4C,4200 AUDREY AVE,AGG. ASSAULT,,OTHER,913,SOUTHERN,Brooklyn,-76.60534,39.22954,"(39.22954, -76.60534)",,,1
07/05/2018,20:00:00,5D,5900 OAKLEAF AVE,BURGLARY,I,,631,NORTHWESTERN,Reisterstown Station,-76.69796,39.34953,"(39.34953, -76.69796)",CAR  REPAI,,1
07/05/2018,20:00:00,6D,2800 CHESLEY AVE,LARCENY FROM AUTO,O,,424,NORTHEASTERN,North Harford Road,-76.55282,39.36694,"(39.36694, -76.55282)",STREET,,1
07/05/2018,20:00:00,6E,1200 WASHINGTON BLVD,LARCENY,O,,932,SOUTHERN,Washington Village/Pigtow,-76.63432,39.28153,"(39.28153, -76.63432)",STREET,,1
07/05/2018,20:00:00,7A,1600 N PAYSON ST,AUTO THEFT,O,,741,WESTERN,Easterwood,-76.64976,39.30676,"(39.30676, -76.64976)",STREET,,1
07/05/2018,19:47:00,6J,2000 N BROADWAY,LARCENY,I,,342,EASTERN,South Clifton Park,-76.59604,39.31328,"(39.31328, -76.59604)",RETAIL/SMA,,1
07/05/2018,19:45:00,6E,3000 MAYFIELD AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.57102,39.32114,"(39.32114, -76.57102)",STREET,,1
07/05/2018,19:30:00,6C,600 E PRATT ST,LARCENY,I,,112,CENTRAL,Inner Harbor,-76.60781,39.28676,"(39.28676, -76.60781)",RETAIL/SMA,,1
07/05/2018,19:30:00,6E,3900 GLEN HUNT RD,LARCENY,,,844,SOUTHWESTERN,Edmondson Village,-76.68275,39.29999,"(39.29999, -76.68275)",,,1
07/05/2018,19:29:00,4E,2000 E 31ST ST,COMMON ASSAULT,I,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.58722,39.32632,"(39.32632, -76.58722)",ROW/TOWNHO,,1
07/05/2018,19:22:00,6J,200 DIENER PL,LARCENY,I,,843,SOUTHWESTERN,Irvington,-76.68804,39.28303,"(39.28303, -76.68804)",APT/CONDO,,1
07/05/2018,18:45:00,4E,1700 BANK ST,COMMON ASSAULT,I,,212,SOUTHEASTERN,Upper Fells Point,-76.59201,39.2867,"(39.2867, -76.59201)",ROW/TOWNHO,,1
07/05/2018,18:30:00,6D,3400 E MONUMENT ST,LARCENY FROM AUTO,I,,333,EASTERN,Orangeville Industrial Ar,-76.56945,39.29951,"(39.29951, -76.56945)",PAWN SHOP,,1
07/05/2018,17:56:00,5D,2800 SAINT PAUL ST,BURGLARY,I,,512,NORTHERN,Charles Village,-76.61571,39.32219,"(39.32219, -76.61571)",GARAGE ON,,1
07/05/2018,17:35:00,4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,I,,832,SOUTHWESTERN,Violetville,-76.66657,39.26157,"(39.26157, -76.66657)",HOSP/NURS.,,1
07/05/2018,17:30:00,6D,2300 E FAIRMOUNT AVE,LARCENY FROM AUTO,O,,221,SOUTHEASTERN,Patterson Place,-76.58427,39.29305,"(39.29305, -76.58427)",STREET,,1
07/05/2018,17:00:00,5D,200 W MULBERRY ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.61864,39.29397,"(39.29397, -76.61864)",APT/CONDO,,1
07/05/2018,17:00:00,6E,5900 HARFORD RD,LARCENY,I,,423,NORTHEASTERN,Hamilton Hills,-76.55826,39.35603,"(39.35603, -76.55826)",GARAGE ON,,1
07/05/2018,17:00:00,6J,3700 BONVIEW AVE,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.56637,39.3146,"(39.3146, -76.56637)",YARD,,1
07/05/2018,16:33:00,3AF,AV & N ARLINGTON AV,ROBBERY - STREET,O,FIREARM,713,WESTERN,Harlem Park,-76.63566,39.29554,"(39.29554, -76.63566)",STREET,,1
07/05/2018,16:15:00,3GF,1200 DARLEY AVE,ROBBERY - COMMERCIAL,I,FIREARM,342,EASTERN,East Baltimore Midway,-76.59811,39.31569,"(39.31569, -76.59811)",RETAIL/SMA,,1
07/05/2018,15:36:00,6E,1100 BARCLAY ST,LARCENY,O,,311,EASTERN,Johnston Square,-76.6104,39.30265,"(39.30265, -76.6104)",STREET,,1
07/05/2018,15:30:00,6B,3100 ERDMAN AVE,LARCENY,,,432,NORTHEASTERN,Belair-Edison,-76.5725,39.32095,"(39.32095, -76.5725)",,,1
07/05/2018,15:28:00,6J,5200 PARK HEIGHTS AVE,LARCENY,I,,633,NORTHWESTERN,Arlington,-76.67717,39.34941,"(39.34941, -76.67717)",OTHER - IN,,1
07/05/2018,15:05:00,3CF,0 S BEECHFIELD AVE,ROBBERY - COMMERCIAL,O,FIREARM,822,SOUTHWESTERN,Irvington,-76.69321,39.28353,"(39.28353, -76.69321)",PARKING LO,,1
07/05/2018,15:00:00,4C,1800 ORLEANS ST,AGG. ASSAULT,I,OTHER,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",ROW/TOWNHO,,1
07/05/2018,15:00:00,6J,PAUL PL & E SARATOGA ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61401,39.29233,"(39.29233, -76.61401)",STREET,,1
07/05/2018,15:00:00,7A,4600 LASALLE AVE,AUTO THEFT,O,,444,NORTHEASTERN,Frankford,-76.54604,39.33495,"(39.33495, -76.54604)",STREET,,1
07/05/2018,14:20:00,9S,500 LYNDHURST ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.6806,39.29266,"(39.29266, -76.6806)",Vehicle,,1
07/05/2018,14:40:00,3B,3200 E BALTIMORE ST,ROBBERY - STREET,,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57151,39.29238,"(39.29238, -76.57151)",,,1
07/05/2018,14:40:00,4E,800 N PORT ST,COMMON ASSAULT,I,,323,EASTERN,Milton-Montford,-76.58315,39.30045,"(39.30045, -76.58315)",ROW/TOWNHO,,1
07/05/2018,14:30:00,6G,3100 FLEET ST,LARCENY,I,,232,SOUTHEASTERN,Canton,-76.57246,39.28536,"(39.28536, -76.57246)",ROW/TOWNHO,,1
07/05/2018,14:20:00,4A,AV & N LOUDON AV,AGG. ASSAULT,O,FIREARM,844,SOUTHWESTERN,Edmondson Village,-76.68263,39.29383,"(39.29383, -76.68263)",STREET,,1
07/05/2018,14:18:00,6D,300 BRIDGEVIEW RD,LARCENY FROM AUTO,,,922,SOUTHERN,Cherry Hill,-76.61872,39.25096,"(39.25096, -76.61872)",,,1
07/05/2018,14:10:00,3LF,700 E 25TH ST,ROBBERY - COMMERCIAL,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.60297,39.31838,"(39.31838, -76.60297)",,,1
07/05/2018,14:08:00,4E,HOWARD ST & N MARTIN LUTHER KING JR BL,COMMON ASSAULT,O,,141,CENTRAL,Madison Park,-76.62031,39.30175,"(39.30175, -76.62031)",PARKING LO,,1
07/05/2018,14:00:00,5A,900 BENNETT PL,BURGLARY,I,,713,WESTERN,Harlem Park,-76.63316,39.29496,"(39.29496, -76.63316)",ROW/TOWNHO,,1
07/05/2018,14:00:00,7A,100 S KOSSUTH ST,AUTO THEFT,O,,842,SOUTHWESTERN,Saint Josephs,-76.67684,39.28524,"(39.28524, -76.67684)",STREET,,1
07/05/2018,13:30:00,6F,3500 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.27705, -76.56694)",SHOPPING M,,1
07/05/2018,13:00:00,4E,2000 E NORTH AVE,COMMON ASSAULT,,,331,EASTERN,South Clifton Park,-76.58925,39.31242,"(39.31242, -76.58925)",,,1
07/05/2018,13:00:00,6E,600 W 33RD ST,LARCENY,O,,531,NORTHERN,Wyman Park,-76.62672,39.32713,"(39.32713, -76.62672)",STREET,,1
07/05/2018,12:23:00,6D,4400 PEN LUCY RD,LARCENY FROM AUTO,O,,822,SOUTHWESTERN,Uplands,-76.69073,39.28814,"(39.28814, -76.69073)",STREET,,1
07/05/2018,12:17:00,4E,1800 ORLEANS ST,COMMON ASSAULT,I,,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",HOSP/NURS.,,1
07/05/2018,12:15:00,4E,1800 ORLEANS ST,COMMON ASSAULT,,,321,EASTERN,Dunbar-Broadway,-76.59129,39.29529,"(39.29529, -76.59129)",,,1
07/05/2018,12:00:00,6D,5000 GOODNOW RD,LARCENY FROM AUTO,O,,443,NORTHEASTERN,Frankford,-76.54476,39.32644,"(39.32644, -76.54476)",PARKING LO,,1
07/05/2018,12:00:00,6D,100 W MONTGOMERY ST,LARCENY FROM AUTO,,,941,SOUTHERN,Otterbein,-76.61654,39.28,"(39.28, -76.61654)",,,1
07/05/2018,11:50:00,6J,0 S CALVERT ST,LARCENY,,,112,CENTRAL,Inner Harbor,-76.61198,39.28637,"(39.28637, -76.61198)",,,1
07/05/2018,11:49:00,3B,200 N LIBERTY ST,ROBBERY - STREET,,,111,CENTRAL,Downtown,-76.61669,39.29253,"(39.29253, -76.61669)",,,1
07/05/2018,11:20:00,5A,3300 BARRINGTON RD,BURGLARY,I,,643,NORTHWESTERN,Ashburton,-76.6699,39.32816,"(39.32816, -76.6699)",ROW/TOWNHO,,1
07/05/2018,11:14:00,4E,700 E LOMBARD ST,COMMON ASSAULT,,,111,CENTRAL,Downtown,-76.60656,39.28792,"(39.28792, -76.60656)",,,1
07/05/2018,11:00:00,6D,1700 WILKENS AVE,LARCENY FROM AUTO,,,935,SOUTHERN,New Southwest/Mount Clare,-76.64412,39.28282,"(39.28282, -76.64412)",,,1
07/05/2018,11:00:00,6G,N GREENE ST,LARCENY,I,,121,CENTRAL,University Of Maryland,-76.62372,39.28952,"(39.28952, -76.62372)",HOSP/NURS.,,1
07/05/2018,10:48:00,6D,400 E OLIVER ST,LARCENY FROM AUTO,,,311,EASTERN,Greenmount West,-76.61053,39.30687,"(39.30687, -76.61053)",,,1
07/05/2018,10:45:00,5A,3000 E MONUMENT ST,BURGLARY,I,,224,EASTERN,Ellwood Park/Monument,-76.5748,39.29911,"(39.29911, -76.5748)",ROW/TOWNHO,,1
07/05/2018,10:43:00,3AF,LANVALE ST & N BROADWAY,ROBBERY - STREET,O,FIREARM,343,EASTERN,Oliver,-76.5951,39.30959,"(39.30959, -76.5951)",STREET,,1
07/05/2018,10:30:00,5A,1100 WASHINGTON BLVD,BURGLARY,,,932,SOUTHERN,Washington Village/Pigtow,-76.63267,39.28282,"(39.28282, -76.63267)",,,1
07/05/2018,10:30:00,7A,3600 W GARRISON AVE,AUTO THEFT,O,,613,NORTHWESTERN,Central Park Heights,-76.67764,39.34484,"(39.34484, -76.67764)",STREET,,1
07/05/2018,10:05:00,5D,2100 GREENMOUNT AVE,BURGLARY,I,,341,EASTERN,Barclay,-76.60953,39.31404,"(39.31404, -76.60953)",RETAIL/SMA,,1
07/05/2018,10:00:00,5A,4700 W FOREST PARK AVE,BURGLARY,I,,641,NORTHWESTERN,West Forest Park,-76.69746,39.32115,"(39.32115, -76.69746)",ROW/TOWNHO,,1
07/05/2018,9:50:00,7A,1900 BLOOMINGDALE RD,AUTO THEFT,I,,811,SOUTHWESTERN,Walbrook,-76.67125,39.3091,"(39.3091, -76.67125)",ROW/TOWNHO,,1
07/05/2018,9:40:00,6J,400 W LEXINGTON ST,LARCENY,,,111,CENTRAL,Downtown,-76.6101,39.29131,"(39.29131, -76.6101)",,,1
07/05/2018,9:39:00,4E,2200 W NORTH AVE,COMMON ASSAULT,I,,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65315,39.30951,"(39.30951, -76.65315)",OTHER - IN,,1
07/05/2018,9:18:00,6J,1200 JAMES ST,LARCENY,O,,932,SOUTHERN,Washington Village/Pigtow,-76.63571,39.28186,"(39.28186, -76.63571)",PORCH/DECK,,1
07/05/2018,9:10:00,6J,2500 HOLLINS ST,LARCENY,O,,842,SOUTHWESTERN,Shipley Hill,-76.65802,39.2867,"(39.2867, -76.65802)",PARKING LO,,1
07/05/2018,9:00:00,3CO,200 MCMECHEN ST,ROBBERY - COMMERCIAL,,OTHER,132,CENTRAL,Bolton Hill,-76.62767,39.30731,"(39.30731, -76.62767)",,,1
07/05/2018,9:00:00,5A,1600 W PRATT ST,BURGLARY,I,,935,SOUTHERN,New Southwest/Mount Clare,-76.64304,39.28531,"(39.28531, -76.64304)",ROW/TOWNHO,,1
07/05/2018,8:59:00,6G,4200 KESWICK RD,LARCENY,,,541,NORTHERN,Roland Park,-76.62993,39.34212,"(39.34212, -76.62993)",,,1
07/05/2018,8:15:00,6D,0 S ATHOL AVE,LARCENY FROM AUTO,O,,822,SOUTHWESTERN,Irvington,-76.68872,39.28442,"(39.28442, -76.68872)",PARKING LO,,1
07/05/2018,8:00:00,4E,400 CATHEDRAL ST,COMMON ASSAULT,,,111,CENTRAL,Downtown,-76.61688,39.29457,"(39.29457, -76.61688)",,,1
07/05/2018,8:00:00,5A,5900 WESTERN RUN DR,BURGLARY,I,,632,NORTHWESTERN,Cheswolde,-76.68063,39.36226,"(39.36226, -76.68063)",APT/CONDO,,1
07/05/2018,8:00:00,6D,ST & S KENWOOD AV,LARCENY FROM AUTO,O,,232,SOUTHEASTERN,Canton,-76.57685,39.28028,"(39.28028, -76.57685)",STREET,,1
07/05/2018,7:09:00,4E,400 W MULBERRY ST,COMMON ASSAULT,,,111,CENTRAL,Downtown,-76.62206,39.29381,"(39.29381, -76.62206)",,,1
07/05/2018,7:00:00,4E,5700 EDGEPARK RD,COMMON ASSAULT,I,,415,NORTHEASTERN,Loch Raven,-76.57596,39.35808,"(39.35808, -76.57596)",ROW/TOWNHO,,1
07/05/2018,6:00:00,4E,1000 REVERDY RD,COMMON ASSAULT,I,,523,NORTHERN,Chinquapin Park,-76.60058,39.36236,"(39.36236, -76.60058)",ROW/TOWNHO,,1
07/05/2018,6:00:00,6E,3400 E FAIRMOUNT AVE,LARCENY,,,223,SOUTHEASTERN,Baltimore Highlands,-76.56886,39.29365,"(39.29365, -76.56886)",,,1
07/05/2018,5:30:00,6E,1300 WESTERN AVE,LARCENY,O,,941,SOUTHERN,Carroll - Camden Industri,-76.64225,39.27107,"(39.27107, -76.64225)",PARKING LO,,1
07/05/2018,4:00:00,5A,1200 N WOODINGTON RD,BURGLARY,I,,844,SOUTHWESTERN,Edmondson Village,-76.68703,39.30139,"(39.30139, -76.68703)",APT/CONDO,,1
07/05/2018,3:10:00,1F,500 DENISON ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Lower Edmondson Village,-76.6741,39.29288,"(39.29288, -76.6741)",Street,,1
07/05/2018,3:30:00,4B,2500 PENNSYLVANIA AVE,AGG. ASSAULT,O,KNIFE,733,WESTERN,Penn North,-76.64275,39.31022,"(39.31022, -76.64275)",PARKING LO,,1
07/05/2018,3:25:00,3GF,2000 FLEET ST,ROBBERY - COMMERCIAL,,FIREARM,213,SOUTHEASTERN,Fells Point,-76.58741,39.28483,"(39.28483, -76.58741)",,,1
07/05/2018,3:25:00,3GF,2000 FLEET ST,ROBBERY - COMMERCIAL,I,FIREARM,213,SOUTHEASTERN,Fells Point,-76.58741,39.28483,"(39.28483, -76.58741)",CONVENIENC,,1
07/05/2018,3:00:00,6D,5900 BURGESS AVE,LARCENY FROM AUTO,,,425,NORTHEASTERN,Glenham-Belhar,-76.55403,39.3537,"(39.3537, -76.55403)",,,1
07/05/2018,2:20:00,4B,300 SAINT PAUL ST,AGG. ASSAULT,O,KNIFE,111,CENTRAL,Downtown,-76.6135,39.29254,"(39.29254, -76.6135)",STREET,,1
07/05/2018,2:15:00,3B,600 UMBRA ST,ROBBERY - STREET,O,,242,SOUTHEASTERN,Greektown,-76.55022,39.2858,"(39.2858, -76.55022)",ALLEY,,1
07/05/2018,2:14:00,4E,3600 ESTHER PL,COMMON ASSAULT,I,,223,SOUTHEASTERN,Baltimore Highlands,-76.56739,39.29437,"(39.29437, -76.56739)",ROW/TOWNHO,,1
07/05/2018,1:50:00,6D,4900 PILGRIM RD,LARCENY FROM AUTO,,,421,NORTHEASTERN,Lauraville,-76.57369,39.3501,"(39.3501, -76.57369)",,,1
07/05/2018,1:47:00,4E,1100 E 20TH ST,COMMON ASSAULT,I,,342,EASTERN,East Baltimore Midway,-76.60373,39.31275,"(39.31275, -76.60373)",ROW/TOWNHO,,1
07/05/2018,1:30:00,6G,3300 ANNAPOLIS RD,LARCENY,I,,922,SOUTHERN,Cherry Hill,-76.63955,39.24959,"(39.24959, -76.63955)",OTHER - IN,,1
07/05/2018,1:15:00,4A,2800 EDMONDSON AVE,AGG. ASSAULT,O,FIREARM,842,WESTERN,Penrose/Fayette Street Ou,-76.66356,39.29443,"(39.29443, -76.66356)",GAS STATIO,,1
07/05/2018,0:38:00,1K,1900 W NORTH AV,HOMICIDE,,KNIFE,731,WESTERN,Mondawmin,-76.64917,39.30981,"(39.30981, -76.64917)",Street,,1
07/05/2018,0:44:00,4E,200 E PRESTON ST,COMMON ASSAULT,,,141,CENTRAL,Mid-Town Belvedere,-76.6129,39.3046,"(39.3046, -76.6129)",,,1
07/05/2018,0:00:00,6D,4300 VALLEY VIEW AVE,LARCENY FROM AUTO,,,443,NORTHEASTERN,Frankford,-76.55499,39.334,"(39.334, -76.55499)",,,1
07/05/2018,0:00:00,7A,2900 KIRK AVE,AUTO THEFT,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59486,39.32526,"(39.32526, -76.59486)",STREET,,1
07/04/2018,23:47:00,3CF,2500 N HOWARD ST,ROBBERY - COMMERCIAL,O,FIREARM,511,NORTHERN,Remington,-76.61976,39.31781,"(39.31781, -76.61976)",GAS STATIO,,1
07/04/2018,23:22:00,4A,3800 KIMBLE RD,AGG. ASSAULT,I,FIREARM,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60104,39.33465,"(39.33465, -76.60104)",ROW/TOWNHO,,1
07/04/2018,23:20:00,6B,3400 JUNEWAY,LARCENY,O,,432,NORTHEASTERN,Belair-Edison,-76.56926,39.31798,"(39.31798, -76.56926)",STREET,,1
07/04/2018,23:00:00,3B,200 W READ ST,ROBBERY - STREET,,,141,CENTRAL,Mid-Town Belvedere,-76.61867,39.30034,"(39.30034, -76.61867)",,,1
07/04/2018,23:00:00,6D,1100 BETHLEHEM AVE,LARCENY FROM AUTO,,,243,SOUTHEASTERN,Graceland Park,-76.53323,39.28189,"(39.28189, -76.53323)",,,1
07/04/2018,23:00:00,6D,JEFFREY ST & 10TH ST,LARCENY FROM AUTO,O,,913,SOUTHERN,Brooklyn,-76.59731,39.23137,"(39.23137, -76.59731)",STREET,,1
07/04/2018,23:00:00,6D,1500 E 33RD ST,LARCENY FROM AUTO,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59477,39.32828,"(39.32828, -76.59477)",STREET,,1
07/04/2018,23:00:00,6F,3500 MENLO DR,LARCENY,O,,632,NORTHWESTERN,Glen,-76.68835,39.35758,"(39.35758, -76.68835)",DRIVEWAY,,1
07/04/2018,22:58:00,5B,3300 CLIFTMONT AVE,BURGLARY,I,,434,NORTHEASTERN,Belair-Edison,-76.5719,39.31845,"(39.31845, -76.5719)",ROW/TOWNHO,,1
